Title,Price,Availability,UPC,Product Type,URL
The Widow,Â£27.26,In stock (11 available),6159d8b187831770,Books,http://books.toscrape.com/catalogue/the-widow_609/index.html
"The Sleep Revolution: Transforming Your Life, One Night at a Time",Â£11.68,In stock (11 available),985991708c47003e,Books,http://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
The Improbability of Love,Â£59.45,In stock (11 available),437d8dea9272d0a9,Books,http://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
The Art of Startup Fundraising,Â£21.00,In stock (11 available),1c584f82a7a1c4f0,Books,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
Take Me Home Tonight (Rock Star Romance #3),Â£53.98,In stock (11 available),cf62fa272b5f0fa3,Books,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
Sleeping Giants (Themis Files #1),Â£48.74,In stock (11 available),f435aa99d864077d,Books,http://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Â£21.15,In stock (11 available),b06599b108e83f98,Books,http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
Playing with Fire,Â£13.71,In stock (11 available),05a61a3bd8ca4149,Books,http://books.toscrape.com/catalogue/playing-with-fire_602/index.html
Off the Hook (Fishing for Trouble #1),Â£47.67,In stock (11 available),b783ce08802cd1d1,Books,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
Mothering Sunday,Â£13.34,In stock (11 available),47e1b2d43f709995,Books,http://books.toscrape.com/catalogue/mothering-sunday_600/index.html
"Mother, Can You Not?",Â£16.89,In stock (11 available),28b2df9fadc9f07e,Books,http://books.toscrape.com/catalogue/mother-can-you-not_599/index.html
M Train,Â£27.18,In stock (11 available),5569c3fea112718e,Books,http://books.toscrape.com/catalogue/m-train_598/index.html
Lilac Girls,Â£17.28,In stock (11 available),bade9943ee01b63f,Books,http://books.toscrape.com/catalogue/lilac-girls_597/index.html
Lies and Other Acts of Love,Â£45.14,In stock (11 available),469508882dfc1991,Books,http://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html
Lab Girl,Â£40.85,In stock (11 available),825d6c44da3ca5a6,Books,http://books.toscrape.com/catalogue/lab-girl_595/index.html
Keep Me Posted,Â£20.46,In stock (11 available),20dc4f1ac5d4fd9c,Books,http://books.toscrape.com/catalogue/keep-me-posted_594/index.html
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Â£56.27,In stock (11 available),ce8666d9b42fc9a0,Books,http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
Grey (Fifty Shades #4),Â£48.49,In stock (11 available),b5953ca1f8a0b8d7,Books,http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
"Exit, Pursued by a Bear",Â£51.34,In stock (11 available),c65c25d990fc7025,Books,http://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
Daredevils,Â£16.34,In stock (11 available),f608c903c451f387,Books,http://books.toscrape.com/catalogue/daredevils_590/index.html
Cravings: Recipes for What You Want to Eat,Â£20.50,In stock (11 available),2587c54f5530dafc,Books,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
Born for This: How to Find the Work You Were Meant to Do,Â£21.59,In stock (11 available),816180220e8cb419,Books,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
Arena,Â£21.36,In stock (11 available),2c34f9432069b52b,Books,http://books.toscrape.com/catalogue/arena_587/index.html
Adultery,Â£20.88,In stock (11 available),bb967277222e689c,Books,http://books.toscrape.com/catalogue/adultery_586/index.html
A Mother's Reckoning: Living in the Aftermath of Tragedy,Â£19.53,In stock (11 available),2b69dec0193511d9,Books,http://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
A Gentleman's Position (Society of Gentlemen #3),Â£14.75,In stock (11 available),40c4bf520c17de54,Books,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
11/22/63,Â£48.48,In stock (11 available),a9d7b75461084a26,Books,http://books.toscrape.com/catalogue/112263_583/index.html
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Â£24.57,In stock (10 available),34669b2e9d407d3a,Books,http://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Â£49.71,In stock (10 available),96aa539bfd4c07e2,Books,http://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
Without Shame,Â£48.27,In stock (9 available),ab60e6f5a63e1cfb,Books,http://books.toscrape.com/catalogue/without-shame_580/index.html
Watchmen,Â£58.05,In stock (9 available),d1848064c54e01c7,Books,http://books.toscrape.com/catalogue/watchmen_579/index.html
Unlimited Intuition Now,Â£58.87,In stock (9 available),4fd0a2a350f016e6,Books,http://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html
Underlying Notes,Â£11.82,In stock (9 available),0967effecd292a86,Books,http://books.toscrape.com/catalogue/underlying-notes_577/index.html
The Shack,Â£28.03,In stock (9 available),903a9f8090104c2c,Books,http://books.toscrape.com/catalogue/the-shack_576/index.html
The New Brand You: Your New Image Makes the Sale for You,Â£44.05,In stock (9 available),4b50fb1359ebf35d,Books,http://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Â£12.34,In stock (9 available),65cfc9f242c2984a,Books,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
The Flowers Lied,Â£16.68,In stock (9 available),33396269bcce166f,Books,http://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Â£55.91,In stock (9 available),ca74f2e3c35a3e77,Books,http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
The Book of Mormon,Â£24.57,In stock (9 available),3f25a2fedae191cc,Books,http://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
The Art and Science of Low Carbohydrate Living,Â£52.98,In stock (9 available),f9c87ccb2bc4853b,Books,http://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
The Alien Club,Â£54.40,In stock (9 available),e77594ece9b9d1fe,Books,http://books.toscrape.com/catalogue/the-alien-club_569/index.html
Suzie Snowflake: One beautiful flake (a self-esteem story),Â£54.81,In stock (9 available),0e095ed785af7e43,Books,http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
Nap-a-Roo,Â£25.08,In stock (9 available),913e7109cec0cb4c,Books,http://books.toscrape.com/catalogue/nap-a-roo_567/index.html
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Â£10.41,In stock (9 available),ee6c67859d70186b,Books,http://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
Modern Day Fables,Â£47.44,In stock (9 available),6baac632f7711e26,Books,http://books.toscrape.com/catalogue/modern-day-fables_565/index.html
If I Gave You God's Phone Number....: Searching for Spirituality in America,Â£20.91,In stock (9 available),8fab4c4f6f82a4ce,Books,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
"Fruits Basket, Vol. 9 (Fruits Basket #9)",Â£33.95,In stock (9 available),97187f5cf0385da3,Books,http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
Dress Your Family in Corduroy and Denim,Â£43.68,In stock (9 available),7e9068872228c474,Books,http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
Don't Forget Steven,Â£33.23,In stock (9 available),e845d305f64154f1,Books,http://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Â£35.92,In stock (9 available),7186241e043de5dc,Books,http://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Â£48.63,In stock (9 available),d6d9ffea95f2f8bf,Books,http://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
A Shard of Ice (The Black Symphony Saga #1),Â£56.63,In stock (9 available),63d5f1651880dcea,Books,http://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
A Hero's Curse (The Unseen Chronicles #1),Â£50.49,In stock (9 available),c181ca8eabe7d18c,Books,http://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
23 Degrees South: A Tropical Tale of Changing Whether...,Â£35.79,In stock (9 available),61cf7eb9d2cd8bb0,Books,http://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
"Zero to One: Notes on Startups, or How to Build the Future",Â£34.06,In stock (8 available),e77033ce559947f7,Books,http://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
Why Not Me?,Â£17.76,In stock (8 available),04f6c929888f4f11,Books,http://books.toscrape.com/catalogue/why-not-me_554/index.html
When Breath Becomes Air,Â£39.36,In stock (8 available),b69c852e7e3956af,Books,http://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Â£36.94,In stock (8 available),1809259a5a5f1d8d,Books,http://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Â£43.62,In stock (8 available),e0bdd79c7304ee8d,Books,http://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
The New Drawing on the Right Side of the Brain,Â£43.02,In stock (8 available),3eec766dda26fa64,Books,http://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Â£28.45,In stock (8 available),5a0d2e9284004266,Books,http://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
The Martian (The Martian #1),Â£41.39,In stock (8 available),9afd00e81d6208e6,Books,http://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
The High Mountains of Portugal,Â£51.15,In stock (8 available),4f283dfcbeccc0d4,Books,http://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
The Grownup,Â£35.88,In stock (8 available),1bba4b1ba23ed2d6,Books,http://books.toscrape.com/catalogue/the-grownup_546/index.html
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Â£36.91,In stock (8 available),a2308a936e898d48,Books,http://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
South of Sunshine,Â£28.93,In stock (8 available),331c26103d885cae,Books,http://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
Smarter Faster Better: The Secrets of Being Productive in Life and Business,Â£38.89,In stock (8 available),a2475a245c9907c4,Books,http://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
Silence in the Dark (Logan Point #4),Â£58.33,In stock (8 available),e46a164cf310fd7d,Books,http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
Shadows of the Past (Logan Point #1),Â£39.67,In stock (8 available),bee6e93e9976f4fa,Books,http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
Roller Girl,Â£14.10,In stock (8 available),aeb51dfbe8aeec59,Books,http://books.toscrape.com/catalogue/roller-girl_540/index.html
Rising Strong,Â£21.82,In stock (8 available),52fc458ffc756faf,Books,http://books.toscrape.com/catalogue/rising-strong_539/index.html
Proofs of God: Classical Arguments from Tertullian to Barth,Â£54.21,In stock (8 available),d56d0710668bb39c,Books,http://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
Please Kill Me: The Uncensored Oral History of Punk,Â£31.19,In stock (8 available),4a823d80aa30dbb0,Books,http://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
Out of Print: City Lights Spotlight No. 14,Â£53.64,In stock (8 available),c0fc0cd215ee1724,Books,http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
My Life Next Door (My Life Next Door ),Â£36.39,In stock (8 available),9a7291b89bd5445c,Books,http://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
Miller's Valley,Â£58.54,In stock (8 available),bff270fe9c86a5a9,Books,http://books.toscrape.com/catalogue/millers-valley_534/index.html
Man's Search for Meaning,Â£29.48,In stock (8 available),4729afff3bea0f0a,Books,http://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Â£25.06,In stock (8 available),4d3a4c7b442a9a4e,Books,http://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Â£12.55,In stock (8 available),044534b0b28b4e87,Books,http://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
Les Fleurs du Mal,Â£29.04,In stock (8 available),c44c5e1425475206,Books,http://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html
Left Behind (Left Behind #1),Â£40.72,In stock (8 available),29af1a2566c4e36e,Books,http://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html
Kill 'Em and Leave: Searching for James Brown and the American Soul,Â£45.05,In stock (8 available),39eefec3a8498dde,Books,http://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
Kierkegaard: A Christian Missionary to Christians,Â£47.13,In stock (8 available),0cf57cb49272fd37,Books,http://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html
John Vassos: Industrial Design for Modern Life,Â£20.22,In stock (8 available),bd26e8a79a856c31,Books,http://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html
I'll Give You the Sun,Â£56.48,In stock (8 available),0ab4b35dcffcffd1,Books,http://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html
I Will Find You,Â£44.21,In stock (8 available),bbf1ea50be8008ab,Books,http://books.toscrape.com/catalogue/i-will-find-you_524/index.html
